Feature_ID,Taxon,Confidence
921c914aa34680875caec87417a4a37d,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__DEV007; g__DEV007,0.999644587
4c4528825f0251f45d76fd3d6336a8ba,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Ulvibacter; s__uncultured_marine,0.705191898
3a0ea6cb4439de93989343b796776b67,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__DEV007; g__DEV007; s__uncultured_Verrucomicrobia,0.700238212
e368bb558f7d19b0f28d71a5ba8b7d8d,d__Bacteria,0.999999999
911b1b90e185949c6e080aae7c836cc7,d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Hungateiclostridiaceae; g__Ruminiclostridium; s__Ruminiclostridium_hungatei,0.876290553
58d1f29427be4977def576c65b5ba536,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales,0.804799547
c3555da077d6b64bd5529cb34659a051,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium,0.999032532
79ea04663c5a523235a160cc7818c94f,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__Nisaeaceae; g__OM75_clade; s__marine_metagenome,0.784715828
9656c7d9a540f30ebb862a75a05e1655,d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Babeliaceae; g__Candidatus_Babela; s__Candidatus_Babela,0.999948652
88daf8347072572400a09d6d9c7583b8,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__uncultured; s__uncultured_bacterium,0.951846156
e16a29749ccd3076f63413612f4f38d5,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospiraceae; g__uncultured; s__uncultured_Rhodospirillaceae,0.881933767
038b30e86cf9ebfa5f43ee570c4f0ae3,d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__PB19; f__PB19; g__PB19; s__uncultured_bacterium,0.776351774
a5897b0c32c0425cbbb36a7fd5efd892,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,0.997391623
eb4403dcea552e9be1a365a083cb5ba3,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.999943207
f5679ed140597dcb9eab365b8e1ad2f0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,0.997003912
9a4c2524b5944854c2ba8dd8ae3b3d19,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__SAR116_clade; g__Candidatus_Puniceispirillum,0.900296264
fe8172becc4efffbba357a614d4161fd,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.992060769
fca90f7d183b28850b41ee9426c282b6,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,0.999923605
9f5f1393856a8a69772ff02b3f6961d0,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Blastopirellula,0.997308429
b45f94db62daccf2d30adbbd16584c2a,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.999998439
1597f6eeece34ee351713257b0f23f33,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.999996677
b7a07b4b384a4f4002a14608e793ae78,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Phaeocystis_antarctica,0.985418303
1e25b43ba00726b5fbe99087330896bf,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__uncultured,0.999837122
a3f5f225b849d3cacafc49438d68b2c9,d__Bacteria,0.99999979
b6a2e823c35de0b2bc273cddda44fffc,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group,0.888149981
43f97791dd62424453faaf67698fdca0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiomicrospirales; f__Thioglobaceae; g__SUP05_cluster; s__gamma_proteobacterium,0.72081227
aa3f168b5894949b68a4ea43f806e909,d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured; s__bacterium_enrichment,0.915993938
dd3dbf3cccad87fbab2f2665a7c18756,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__RS62_marine_group; s__uncultured_beta,0.889235269
3950eed0bf52a6b1b9c8c7f859fb0269,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__OM182_clade; f__OM182_clade; g__OM182_clade; s__uncultured_bacterium,0.872018366
6cdaac8eab8178c20b3bb977885160ec,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__Clade_Ia,0.751173236
0c257a2511e8caf76c1d0605f6bda50a,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,0.838476301
98f5d0b93d198c39b4c089e91904285e,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__OM43_clade; s__Methylophilales_bacterium,0.91275803
481583c40f0dde5b0a1ae00ded1aaa28,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade,0.999436457
96e2becddee168692d56f08ca27d7179,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Aureispira; s__uncultured_marine,0.992972932
ff59f973e24a06ad7ab1382ba3ad67f9,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,1
0a8d1ae4e8c04c2f491d9a6a6a94c762,d__Bacteria,0.848048248
1610da5458ab72b3c6c87ccacd647cc1,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiomicrospirales; f__Thioglobaceae; g__SUP05_cluster,0.819479706
a1a13f469dd1f895694d5746723f7e23,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__OM43_clade; s__uncultured_organism,0.986700875
f660f7e87b0efa405a80b14b648d3b7a,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,0.99999937
3eba0a328b1744619bd4dd9c6f80034a,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__NS11-12_marine_group; g__NS11-12_marine_group; s__unidentified_marine,0.88038324
0d0c29b65f71e017b08d5c40a6461890,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.885857537
40f0f2a7cd1b27e6dce1dc22213c34f4,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Prymnesium_polylepis,0.900388618
b9a08ba95fdecb73c552ace4282867fe,d__Bacteria; p__Bacteroidota; c__Bacteroidia,0.999996014
b2af683387db35bfafb43482fded4dd8,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.999703453
af5390c2c47ff5271f06c294b26b3c3c,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.999923496
2ce8ac34e0cd80a2b5958fd90abe00cb,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Rubripirellula,0.998181397
b48512aea9ba48f50edadefd72cde2ce,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__environmental_clone,0.997591807
336b53568fb7a4faa5c810501a285ca6,d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__Bacillus_bogoriensis,0.928569624
1e2cbf9cd291e73b4501176f78797fa0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_Flavobacterium,0.797253058
ee9e767f3ce293f93f0a7eeca43dfd8f,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae,0.999994595
5255392a2cbb1fecc8f10819d0834649,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured,0.99970512
19796e80ba85ccd714ec24b48d051309,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS4_marine_group; s__uncultured_organism,0.964486751
14659554ad740b6f02c6af8da1fefd12,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.999998377
8e302eece48e327e7898822cec7b44a1,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales,0.701029459
cf72e2601481b42a3d033a975b5fec43,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Fluviicola; s__marine_metagenome,0.976368143
adfda2051b1fb61f1ffc866a17bb9a53,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.979209836
3e845cd0a649078e74a6324b684caace,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Cellvibrionaceae,0.975478206
854ac2ae0881642d27fc8d79bea7cf71,d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j,0.997573299
9075f025a75135570faf14928b55eb0b,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade,0.989656999
a493644dddaac32abd231737f21da5d3,d__Bacteria,1
725f80d403f8288c73bba0522898b2fe,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.975654262
b5e20fae1aae3db9329699b4a6c3ee12,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Lewinella; s__uncultured_marine,0.993591643
2bf9d95d6d5b1353fcb82bc282a626d7,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.999999995
bfb483e50e05ad327355a17f66a56dc0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,0.999994979
7eba5a7f36f5fb561f49d9a9ff55f976,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Cymbomonas_tetramitiformis,0.994058112
cc42c22f21c8cbcab83a7d27ff787f15,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae,0.999999979
67c4941d835243d3b7a241c1142c1dce,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales,0.998892527
bbc15cd8c9088600f6267d1cc123dcc5,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.703264601
6adf43144a3c41e6202875ffc07f5dee,d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__UBA12409; g__UBA12409; s__uncultured_bacterium,0.996696867
a18db85cb18a0ef2f2d03086f3d483d0,d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Babeliaceae; g__Candidatus_Babela; s__Candidatus_Babela,0.999989007
bd965789b0be6403b83a1935d8dd34a9,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium,0.785331256
e74c49930ad781477bc17413a75b0c49,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__seawater_metagenome,0.884800688
7111f4a1e167a1f16a0d458eba0ab3d7,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,0.9996389
5b97a8f42e3df265b7e0480dc052fd31,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales,0.719744907
fa7c30f91e272aa084681f4586e464e1,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group,0.722649154
32499bf19d7f32301ddfadef300e8817,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Micromonas_commoda,0.97581775
371c2dd266677482a27eddb245417fd1,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__SAR116_clade; g__SAR116_clade; s__unidentified_marine,0.968703834
8a73fe2d48290848ca9c39a577650d4b,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__bacterium_WHC4-9,0.940246006
246236db2310cb3ca7eaf5100b53c183,d__Bacteria,0.999999999
c155dfcbf5fbd3a17e0fa0e8cf9de36a,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Formosa,0.814975102
c576bbc34cc6c9b99ae203acca094db0,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Micromonas_commoda,0.997439078
89d5b7f7991790e5e85990bba6ec33de,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,0.804913435
124ddb7e7349e3b8cfb68fa4ed5aff2a,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__RS62_marine_group; s__uncultured_beta,0.931172732
658a4f2acd42127d6e59eabf74d0d817,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,0.999999997
6a818ebcd52a05782acf11b12e57d866,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Chrysochromulina_sp.,0.962528339
08de97c24bce19e85b53cc9ae0e05474,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Phaeocystis_antarctica,0.992229076
6889f49587aa8bb4bfcbb93d7b4725b9,d__Bacteria,1
d08aadd9f923d327373490249d357093,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,0.999769611
c1a7d6572591b3cfb270095e4557b9c3,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium,0.908994424
a6a2a3cd6bee270ad0ac666cf706d37f,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__Luminiphilus; s__marine_metagenome,0.984369801
62339851386f8a048071ee5130537826,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Formosa,0.701382076
bf3ef5333536bd35ce178556002ca890,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.817186527
e201ba221d57b2fc9e59581c187da736,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Fokiniaceae; g__MD3-55,0.905992945
cb89436ac38c2e5087f5c6f099dbd915,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,0.999926178
f4557322a2850feb0aa4a8c0cbcca933,d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Simkaniaceae; g__Candidatus_Renichlamydia; s__uncultured_Candidatus,0.999611528
1a04c0e109519bd6dbd0cfb5e25117bb,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_Bacteroidetes,0.987468129
b4a424d66b7b2ee679696d8135e5846d,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae,0.999794082
f6a4833c76e4e51c7c87d86bf1b88a72,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium,0.932707718
987f51e86a5646ea20e12d772cb4d941,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__NS11-12_marine_group; g__NS11-12_marine_group; s__uncultured_marine,0.953834537
56ac10a38a3925fbdc4c05698014df21,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__KI89A_clade; f__KI89A_clade; g__KI89A_clade; s__marine_gamma,0.91591502
bcd67aee68cc248dddf90cb3dcafb94d,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Synechococcales; f__Cyanobiaceae; g__Synechococcus_CC9902; s__marine_metagenome,0.72939244
4b55ac3c0ff70aaf1ac08ccb4aec8eb2,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__RS62_marine_group; s__uncultured_beta,0.932605097
efacfa87b6a5b08a1feac81b469a93e3,Unassigned,0.942799072
4e50330cf4fd40d688908551ba5094b2,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__uncultured; s__uncultured_Bacteroidetes,0.956904628
61b38d85f4c9bb7e02350099f02fe451,d__Bacteria,1
8d176671c522e2fac55a98cc8aa67dce,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter_septicus,0.847310596
9ed5f0a155b18c851e0238b73508e43e,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiomicrospirales; f__Thioglobaceae; g__SUP05_cluster; s__gamma_proteobacterium,0.755413856
bcdca6f12335f66f7cdcd2221cb3c4a8,d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Peredibacter; s__uncultured_Bacteriovoracaceae,0.97482619
3ad26019fdc62dfefa10d99e35a2758f,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group,0.955629013
764c8a221502232daf137fa977bfd7ec,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__Robiginitomaculum,0.999999913
8dce5fe02c4f736cb51b4bd5b1f6332c,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__OM182_clade; f__OM182_clade; g__OM182_clade; s__seawater_metagenome,0.843619738
81313022c162e346d6419dca0ae7d9e3,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.999999875
d445e1c75c34446e6c652d056f032018,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae,0.869937552
3cca9ecbef09f825e83c107303da7e7c,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group,0.989270315
208565a511cb8a44c9cde13f6e53f4c8,d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j,0.998880777
6e6e0ae22d18b1b0ce360923cf1921f9,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Prymnesium_polylepis,0.980225475
e05b597ee64314150a4fe53b1b089eae,d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__PB19; f__PB19; g__PB19; s__uncultured_bacterium,0.917004884
5723d8504fbafc402e61e906e274a4db,d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__SAR202_clade; f__SAR202_clade; g__SAR202_clade; s__hydrothermal_vent,0.919826693
bcf3cedcdbe6c8d42812b235fd7598af,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,0.999954794
e3b7d319e3ff6acc593ba63f3f3dda4e,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__TRA3-20; g__TRA3-20; s__bacterium_enrichment,0.771056417
eae119d3fe99d1979368c70cbd6817ae,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.999992762
9a230bafb882a49a4402d78e34c97a38,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Porticoccaceae,0.965348914
d1dc271c3ff3e83d514e220d14e39411,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade,0.999428709
a56537fd4310b161daf990a82f361100,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__environmental_clone,0.99128248
e4f12014f8b9b3d6d79a284608545504,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,0.999972629
cf45748289c32c0f906f244b3d6fe6df,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__OM43_clade,0.999872129
68713d09f12c55c3689f0943d3462b71,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.999994442
f04c555c75a4f392f0e4ab8447ab13b4,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.999999995
9ff7568aa9f510cb0e3fe809e8f747e9,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__OM43_clade,0.827887797
e0f27c5c7220fdf28fe5035d8cf687b1,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,0.999936964
deee4d2e1e83c5118c72594e3a5209e6,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__unidentified_cryptomonad,0.923787863
f9823a3e9c6c548027f8cf4644ab124e,d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae; g__Sva0081_sediment_group,0.879652729
8b58ff46c21ca95f24fc9a5be0ea4b71,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS2b_marine_group,0.909980336
bde9e9140aa991f105d8c3ccd4351c88,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__OM43_clade; s__uncultured_marine,0.74538727
0cd370616cc9cf2ea750096f89234ef3,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,0.969855633
cc0011842386e3f3880b447628c07d75,d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium,0.800908861
26f7f4618018a3b0278d4146377e245a,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group,0.997375411
37f182d744b843b5e32e23350251d584,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group; s__uncultured_Bacteroidetes/Chlorobi,0.721516238
15efdc9d63d00447f432f240e1185f21,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae,0.999995332
2c875d2c00df9f7f73221c6edb374fff,d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae,0.999970145
c3fcfd95cdc08b94b1fe8283adb3afc7,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Synechococcales; f__Cyanobiaceae,0.977180741
92a9f145243945856edb0fbf8a050a49,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Fluviicola; s__marine_metagenome,0.952491664
18dc2a3396a78dd02c59526d802d1575,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Mantoniella_squamata,0.983169655
34fde23068b0567beeb692c23b0d423e,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade,0.999999956
b3ed88aef8f9e6ef88888787849718a8,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade,0.999979569
287ec4f4762ff769a5c2ee76ad3bf91d,d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__unidentified_marine,0.98038129
3b85de1b09e1c382dfdf8a2eae903922,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae,0.999336015
e533d85344e85c3ccc606161b7ab969a,d__Bacteria,1
699435fcb5989acba218f78930aa19e8,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.999988587
30ae8e1227f099f5380ecc73447c7695,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__OM182_clade; f__OM182_clade; g__OM182_clade; s__seawater_metagenome,0.973758138
391c17a9b2f3e66875771da180acae03,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,0.980559496
7adbc58a89bd02088e09fc383c465a32,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Pseudohongiellaceae; g__Pseudohongiella; s__marine_gamma,0.898412334
17a23e8e916892681c5b824e1a9df2f1,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales,0.993245713
37019ea2f15a43147204d7d9e500cba2,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__uncultured; g__uncultured; s__uncultured_Bacteroidetes,0.945395814
f8eb59572d69093b9dde4e31c5007ef8,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Porticoccaceae; g__SAR92_clade,0.995484135
07fe2026033ae20221527c52b27132ad,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_marine,0.85244783
e8bcc45f727a28eabc4cb6da17431dd5,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,0.998209501
94293908ef3fab04cba77c265633c7b5,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas,0.899081315
